,V1,V2
6116,2589,2589
6117,2589,2455
6118,2589,3193
6119,2590,2590
6120,2591,2591
6121,2591,2518
6122,2592,2592
6123,2592,2317
6124,2593,2593
6125,2594,2594
6126,2594,2546
6127,2594,1932
6128,2594,2001
6129,2594,2420
6130,2595,2595
6131,2595,2384
6132,2596,2596
6133,2596,3141
6134,2597,2597
6135,2597,2341
6136,2598,2598
6137,2598,2663
6138,2598,2769
6139,2599,2599
6140,2599,2701
6141,2600,2600
6142,2601,2601
6143,2601,2607
6144,2601,2432
6145,2602,2602
6146,2602,2403
6147,2602,2022
6148,2602,2548
6149,2602,2485
6150,2603,2603
6151,2603,2517
6152,2603,2495
6153,2603,2401
6154,2604,2604
6155,2605,2605
6156,2605,1954
6157,2605,2096
6158,2605,3164
6159,2606,2606
6160,2606,2419
6161,2607,2607
6162,2607,2614
6163,2607,2572
6164,2608,2608
6165,2608,2100
6166,2609,2609
6167,2609,2201
6168,2610,2610
6169,2610,2782
6170,2611,2611
6171,2611,2260
6172,2611,2207
6173,2611,1927
6174,2611,2730
6175,2612,2612
6176,2613,2613
6177,2614,2614
6178,2614,2607
6179,2614,2545
6180,2614,2636
6181,2615,2615
6182,2615,2443
6183,2616,2616
6184,2617,2617
6185,2618,2618
6186,2618,1809
6187,2619,2619
6188,2620,2620
6189,2620,966
6190,2621,2621
6191,2621,2169
6192,2621,2540
6193,2621,2532
6194,2622,2622
6195,2623,2623
6196,2623,2473
6197,2623,2853
6198,2623,1794
6199,2624,2624
6200,2624,2392
6201,2624,2495
6202,2624,2345
6203,2625,2625
6204,2625,2744
6205,2625,2427
6206,2625,2524
6207,2625,2457
6208,2626,2626
6209,2626,2309
6210,2627,2627
6211,2627,2649
6212,2627,2471
6213,2628,2628
6214,2628,2197
6215,2628,2496
6216,2629,2629
6217,2629,6364
6218,2630,2630
6219,2630,2521
6220,2630,2805
6221,2630,2514
6222,2631,2631
6223,2631,2701
6224,2631,2586
6225,2632,2632
6226,2632,2461
6227,2632,2357
6228,2633,2633
6229,2633,7106
6230,2633,2311
6231,2633,2480
6232,2634,2634
6233,2634,2695
6234,2635,2635
6235,2635,1983
6236,2635,2044
6237,2636,2636
6238,2636,2614
6239,2637,2637
6240,2638,2638
6241,2638,2445
6242,2638,2350
6243,2638,2126
6244,2639,2639
6245,2639,2715
6246,2640,2640
6247,2640,2382
6248,2640,2397
6249,2640,2111
6250,2641,2641
6251,2641,2391
6252,2642,2642
6253,2642,2090
6254,2642,2700
6255,2643,2643
6256,2643,2027
6257,2643,2706
6258,2643,2769
6259,2644,2644
6260,2645,2645
6261,2645,3974
6262,2645,5320
6263,2645,5943
6264,2646,2646
6265,2646,2140
6266,2647,2647
6267,2647,2351
6268,2647,2501
6269,2648,2648
6270,2649,2649
6271,2649,3097
6272,2649,2627
6273,2650,2650
6274,2650,2419
6275,2651,2651
6276,2651,2967
6277,2651,2447
6278,2652,2652
6279,2652,2782
6280,2653,2653
6281,2653,2654
6282,2653,2960
6283,2654,2654
6284,2654,2653
6285,2655,2655
6286,2655,2712
6287,2656,2656
6288,2656,2981
6289,2656,2670
6290,2657,2657
6291,2657,2896
6292,2658,2658
6293,2658,2498
6294,2658,2320
6295,2659,2659
6296,2659,2369
6297,2660,2660
6298,2661,2661
6299,2662,2662
6300,2662,2409
6301,2663,2663
6302,2663,2598
6303,2664,2664
6304,2664,2469
6305,2665,2665
6306,2665,3060
6307,2665,2350
6308,2665,2046
6309,2666,2666
6310,2666,2210
6311,2667,2667
6312,2667,3131
6313,2667,2923
6314,2668,2668
6315,2669,2669
6316,2670,2670
6317,2670,2455
6318,2670,2656
6319,2671,2671
6320,2671,2198
6321,2671,2290
6322,2671,2827
6323,2672,2672
6324,2673,2673
6325,2673,2482
6326,2674,2674
6327,2674,2795
6328,2674,3212
6329,2675,2675
6330,2675,2467
6331,2676,2676
6332,2676,3118
6333,2677,2677
6334,2678,2678
6335,2678,2946
6336,2679,2679
6337,2680,2680
6338,2681,2681
6339,2682,2682
6340,2682,2446
6341,2682,2434
6342,2683,2683
6343,2683,2567
6344,2684,2684
6345,2684,5324
6346,2684,2149
6347,2685,2685
6348,2686,2686
6349,2686,1970
6350,2687,2687
6351,2687,2550
6352,2688,2688
6353,2689,2689
6354,2690,2690
6355,2690,2151
6356,2690,2586
6357,2691,2691
6358,2692,2692
6359,2692,1881
6360,2693,2693
6361,2693,2395
6362,2693,2299
6363,2693,2503
6364,2694,2694
6365,2694,2497
6366,2694,2396
6367,2695,2695
6368,2695,2327
6369,2695,2634
6370,2695,2432
6371,2696,2696
6372,2697,2697
6373,2698,2698
6374,2699,2699
6375,2699,2580
6376,2700,2700
6377,2700,2447
6378,2700,2409
6379,2701,2701
6380,2701,2586
6381,2701,2599
6382,2702,2702
6383,2703,2703
6384,2703,2610
6385,2704,2704
6386,2705,2705
6387,2705,2785
6388,2706,2706
6389,2706,2643
6390,2707,2707
6391,2707,746
6392,2707,1583
6393,2707,4964
6394,2707,5000
6395,2708,2708
6396,2709,2709
6397,2709,2409
6398,2709,2376
6399,2710,2710
6400,2710,2564
6401,2711,2711
6402,2712,2712
6403,2712,2655
6404,2712,2954
6405,2712,1816
6406,2712,2330
6407,2713,2713
6408,2713,2466
6409,2714,2714
6410,2714,2634
6411,2715,2715
6412,2715,3052
6413,2715,2639
6414,2715,2109
6415,2715,3242
6416,2716,2716
6417,2717,2717
6418,2718,2718
6419,2719,2719
6420,2720,2720
6421,2720,1798
6422,2721,2721
6423,2722,2722
6424,2723,2723
6425,2723,2472
6426,2724,2724
6427,2724,2782
6428,2725,2725
6429,2725,2201
6430,2726,2726
6431,2726,2555
6432,2727,2727
6433,2727,2156
6434,2728,2728
6435,2728,2302
6436,2729,2729
6437,2730,2730
6438,2730,1927
6439,2730,2611
6440,2730,1936
6441,2730,2096
6442,2731,2731
6443,2731,2213
6444,2732,2732
6445,2732,2550
6446,2733,2733
6447,2734,2734
6448,2735,2735
6449,2736,2736
6450,2736,2981
6451,2737,2737
6452,2738,2738
6453,2739,2739
6454,2740,2740
6455,2740,2364
6456,2740,1924
6457,2740,3306
6458,2741,2741
6459,2741,1840
6460,2741,2061
6461,2742,2742
6462,2742,2574
6463,2743,2743
6464,2743,1886
6465,2744,2744
6466,2744,2625
6467,2744,2455
6468,2745,2745
6469,2746,2746
6470,2746,2701
6471,2747,2747
6472,2748,2748
6473,2748,2519
6474,2749,2749
6475,2750,2750
6476,2750,2375
6477,2750,2402
6478,2751,2751
6479,2751,2456
6480,2751,2029
6481,2752,2752
6482,2752,2253
6483,2752,3316
6484,2752,2537
6485,2752,2051
6486,2753,2753
6487,2754,2754
6488,2755,2755
6489,2755,2577
6490,2756,2756
6491,2756,2875
6492,2756,2256
6493,2757,2757
6494,2757,2671
6495,2757,3355
6496,2758,2758
6497,2758,1589
6498,2758,2358
6499,2758,2470
6500,2759,2759
6501,2760,2760
6502,2760,2467
6503,2760,2079
6504,2761,2761
6505,2761,2197
6506,2761,2628
6507,2762,2762
6508,2763,2763
6509,2763,4622
6510,2763,3276
6511,2764,2764
6512,2765,2765
6513,2766,2766
6514,2767,2767
6515,2767,2071
6516,2768,2768
6517,2769,2769
6518,2769,3083
6519,2769,2598
6520,2769,2643
6521,2770,2770
6522,2770,4862
6523,2771,2771
6524,2771,2807
6525,2772,2772
6526,2772,2505
6527,2772,2568
6528,2773,2773
6529,2773,2726
6530,2773,2208
6531,2774,2774
6532,2775,2775
6533,2776,2776
6534,2776,2373
6535,2777,2777
6536,2778,2778
6537,2778,3171
6538,2778,3335
6539,2779,2779
6540,2779,2474
6541,2779,2614
6542,2780,2780
6543,2781,2781
6544,2782,2782
6545,2782,2185
6546,2782,2610
6547,2783,2783
6548,2783,2575
6549,2783,3180
6550,2784,2784
6551,2784,2621
6552,2785,2785
6553,2785,2705
6554,2786,2786
6555,2786,2550
6556,2786,2572
6557,2787,2787
6558,2787,2705
6559,2788,2788
6560,2788,2637
6561,2789,2789
6562,2789,2508
6563,2789,2930
6564,2790,2790
6565,2791,2791
6566,2792,2792
6567,2793,2793
6568,2793,1902
6569,2794,2794
6570,2794,2836
6571,2794,2808
6572,2795,2795
6573,2795,2538
6574,2795,2560
6575,2795,2674
6576,2796,2796
6577,2796,2778
6578,2797,2797
6579,2798,2798
6580,2799,2799
6581,2799,2398
6582,2800,2800
6583,2800,2638
6584,2801,2801
6585,2802,2802
6586,2803,2803
6587,2803,2599
6588,2804,2804
6589,2804,3355
6590,2805,2805
6591,2805,2521
6592,2805,3202
6593,2805,2630
6594,2806,2806
6595,2807,2807
6596,2807,2771
6597,2808,2808
6598,2808,2794
6599,2808,5305
6600,2808,5995
6601,2809,2809
6602,2809,2221
6603,2810,2810
6604,2811,2811
6605,2811,3206
6606,2812,2812
6607,2813,2813
6608,2814,2814
6609,2815,2815
6610,2816,2816
6611,2817,2817
6612,2818,2818
6613,2819,2819
6614,2819,2787
6615,2820,2820
6616,2820,3335
6617,2821,2821
6618,2822,2822
6619,2822,2744
6620,2823,2823
6621,2824,2824
6622,2825,2825
6623,2826,2826
6624,2826,2259
6625,2827,2827
6626,2827,2249
6627,2827,2198
6628,2827,2671
6629,2828,2828
6630,2829,2829
6631,2830,2830
6632,2831,2831
6633,2832,2832
6634,2832,2262
6635,2833,2833
6636,2833,2273
6637,2833,2794
6638,2834,2834
6639,2835,2835
6640,2835,3292
6641,2836,2836
6642,2836,2794
6643,2837,2837
6644,2838,2838
6645,2838,5332
6646,2839,2839
6647,2839,3118
6648,2840,2840
6649,2840,6695
6650,2840,2857
6651,2840,2841
6652,2841,2841
6653,2841,1752
6654,2841,1749
6655,2841,2840
6656,2841,2987
6657,2842,2842
6658,2842,2099
6659,2842,1843
6660,2843,2843
6661,2843,1788
6662,2843,2312
6663,2844,2844
6664,2844,1769
6665,2844,1842
6666,2845,2845
6667,2845,3068
6668,2846,2846
6669,2847,2847
6670,2848,2848
6671,2848,6851
6672,2849,2849
6673,2849,2975
6674,2849,1788
6675,2849,2301
6676,2849,2874
6677,2850,2850
6678,2850,2916
6679,2851,2851
6680,2851,2893
6681,2851,3019
6682,2852,2852
6683,2852,2869
6684,2852,2876
6685,2852,2864
6686,2852,3104
6687,2853,2853
6688,2853,1794
6689,2853,2623
6690,2853,2080
6691,2854,2854
6692,2854,2187
6693,2854,3012
6694,2855,2855
6695,2856,2856
6696,2856,1860
6697,2856,2984
6698,2856,2866
6699,2856,1795
6700,2857,2857
6701,2857,3046
6702,2857,2840
6703,2857,1755
6704,2857,2869
6705,2858,2858
6706,2859,2859
6707,2859,2475
6708,2860,2860
6709,2860,1858
6710,2860,1869
6711,2861,2861
6712,2861,2928
6713,2861,3104
6714,2862,2862
6715,2862,6698
6716,2863,2863
6717,2863,2961
6718,2864,2864
6719,2864,2852
6720,2865,2865
6721,2865,2294
6722,2866,2866
6723,2866,2893
6724,2866,2856
6725,2866,3019
6726,2867,2867
6727,2867,2945
6728,2868,2868
6729,2868,1868
6730,2868,2975
6731,2869,2869
6732,2869,2852
6733,2869,3104
6734,2869,2880
6735,2869,2857
6736,2870,2870
6737,2870,1791
6738,2870,1827
6739,2871,2871
6740,2871,2883
6741,2872,2872
6742,2872,2002
6743,2872,1908
6744,2872,2957
6745,2872,1852
6746,2873,2873
6747,2873,2950
6748,2874,2874
6749,2874,1783
6750,2874,2312
6751,2874,1933
6752,2874,2849
6753,2875,2875
6754,2875,1923
6755,2875,2394
6756,2876,2876
6757,2876,2852
6758,2877,2877
6759,2877,1842
6760,2877,3214
6761,2878,2878
6762,2878,1091
6763,2878,1749
6764,2879,2879
6765,2880,2880
6766,2880,6748
6767,2880,2869
6768,2881,2881
6769,2881,1977
6770,2881,2024
6771,2882,2882
6772,2882,2900
6773,2883,2883
6774,2883,2871
6775,2884,2884
6776,2885,2885
6777,2885,2479
6778,2886,2886
6779,2886,3215
6780,2886,3093
6781,2886,1800
6782,2887,2887
6783,2888,2888
6784,2889,2889
6785,2889,2912
6786,2890,2890
6787,2890,1779
6788,2890,4101
6789,2891,2891
6790,2892,2892
6791,2892,3340
6792,2893,2893
6793,2893,2851
6794,2893,2866
6795,2893,2945
6796,2894,2894
6797,2894,2947
6798,2895,2895
6799,2895,3081
6800,2895,3128
6801,2896,2896
6802,2897,2897
6803,2897,2402
6804,2897,2432
6805,2898,2898
6806,2898,2353
6807,2899,2899
6808,2899,2034
6809,2900,2900
6810,2900,2882
6811,2900,3053
6812,2900,3042
6813,2901,2901
6814,2901,1880
6815,2902,2902
6816,2903,2903
6817,2903,2084
6818,2903,2087
6819,2904,2904
6820,2904,3028
6821,2904,2917
6822,2904,1791
6823,2905,2905
6824,2905,2129
6825,2906,2906
6826,2906,3211
6827,2906,3267
6828,2907,2907
6829,2907,3222
6830,2907,2436
6831,2908,2908
6832,2909,2909
6833,2910,2910
6834,2910,1907
6835,2910,6107
6836,2910,6800
6837,2911,2911
6838,2912,2912
6839,2912,2889
6840,2912,2036
6841,2913,2913
6842,2914,2914
6843,2915,2915
6844,2915,2477
6845,2915,1948
6846,2916,2916
6847,2916,2850
6848,2917,2917
6849,2917,2904
6850,2917,1791
6851,2918,2918
6852,2918,3075
6853,2918,1792
6854,2919,2919
6855,2919,2437
6856,2919,1814
6857,2919,2984
6858,2920,2920
6859,2920,2952
6860,2921,2921
6861,2921,2931
6862,2921,1866
6863,2921,2001
6864,2921,3070
6865,2922,2922
6866,2922,3056
6867,2922,2926
6868,2923,2923
6869,2923,2667
6870,2924,2924
6871,2924,1756
6872,2924,1821
6873,2924,2988
6874,2925,2925
6875,2926,2926
6876,2926,1833
6877,2926,2922
6878,2926,2013
6879,2926,2972
6880,2927,2927
6881,2927,1810
6882,2927,1799
6883,2928,2928
6884,2928,2861
6885,2928,1755
6886,2929,2929
6887,2929,1884
6888,2929,3034
6889,2929,1812
6890,2929,3093
6891,2930,2930
6892,2930,2789
6893,2931,2931
6894,2931,2921
6895,2932,2932
6896,2933,2933
6897,2934,2934
6898,2934,6745
6899,2934,6718
6900,2935,2935
6901,2935,1865
6902,2935,2283
6903,2935,2002
6904,2935,3041
6905,2936,2936
6906,2937,2937
6907,2938,2938
6908,2938,6667
6909,2939,2939
6910,2939,2036
6911,2940,2940
6912,2941,2941
6913,2941,2202
6914,2942,2942
6915,2942,2415
6916,2943,2943
6917,2943,1905
6918,2943,2957
6919,2944,2944
6920,2945,2945
6921,2945,2867
6922,2945,2893
6923,2946,2946
6924,2946,2678
6925,2947,2947
6926,2947,3193
6927,2947,2894
6928,2947,2048
6929,2948,2948
6930,2948,2321
6931,2949,2949
6932,2949,1921
6933,2950,2950
6934,2950,2873
6935,2951,2951
6936,2952,2952
6937,2953,2953
6938,2953,1998
6939,2954,2954
6940,2954,2712
6941,2954,1816
6942,2954,2318
6943,2955,2955
6944,2955,1784
6945,2955,1772
6946,2956,2956
6947,2956,2137
6948,2956,2850
6949,2957,2957
6950,2957,2943
6951,2957,2872
6952,2958,2958
6953,2959,2959
6954,2959,1940
6955,2960,2960
6956,2960,2653
6957,2961,2961
6958,2961,2863
6959,2962,2962
6960,2963,2963
6961,2963,2342
6962,2963,2377
6963,2963,1922
6964,2964,2964
6965,2964,2987
6966,2964,6351
6967,2965,2965
6968,2965,3042
6969,2965,2283
6970,2966,2966
6971,2967,2967
6972,2967,2651
6973,2967,2143
6974,2967,1950
6975,2968,2968
6976,2968,2018
6977,2968,2937
6978,2968,2348
6979,2969,2969
6980,2969,2154
6981,2969,1895
6982,2970,2970
6983,2971,2971
6984,2972,2972
6985,2972,3018
6986,2972,2926
6987,2973,2973
6988,2973,3044
6989,2973,3000
6990,2974,2974
6991,2974,2149
6992,2974,3740
6993,2975,2975
6994,2975,2849
6995,2975,3092
6996,2975,2868
6997,2976,2976
6998,2977,2977
6999,2977,1911
7000,2978,2978
7001,2979,2979
7002,2979,1768
7003,2979,1923
7004,2979,3006
7005,2980,2980
7006,2980,3214
7007,2980,3155
7008,2980,1842
7009,2981,2981
7010,2981,2656
7011,2981,2736
7012,2981,1958
7013,2982,2982
7014,2982,7106
7015,2982,1929
7016,2982,6918
7017,2983,2983
7018,2984,2984
7019,2984,1814
7020,2984,2856
7021,2984,2138
7022,2984,2919
7023,2985,2985
7024,2985,2011
7025,2986,2986
7026,2986,3122
7027,2987,2987
7028,2987,2964
7029,2987,4041
7030,2987,1805
7031,2987,2841
7032,2988,2988
7033,2988,1767
7034,2988,1826
7035,2988,2924
7036,2989,2989
7037,2990,2990
7038,2990,1768
7039,2991,2991
7040,2991,1960
7041,2992,2992
7042,2993,2993
7043,2993,3112
7044,2994,2994
7045,2994,3130
7046,2994,2035
7047,2994,1931
7048,2994,2126
7049,2995,2995
7050,2995,1764
7051,2996,2996
7052,2997,2997
7053,2998,2998
7054,2998,2430
7055,2998,3182
7056,2999,2999
7057,2999,2152
7058,3000,3000
7059,3000,3044
7060,3000,2376
7061,3001,3001
7062,3001,1564
7063,3002,3002
7064,3002,2088
7065,3003,3003
7066,3003,2408
7067,3003,3095
7068,3003,2043
7069,3004,3004
7070,3004,3149
7071,3004,6273
7072,3004,3200
7073,3004,2099
7074,3005,3005
7075,3005,1889
7076,3006,3006
7077,3006,2394
7078,3006,2979
7079,3007,3007
7080,3007,1772
7081,3008,3008
7082,3009,3009
7083,3010,3010
7084,3011,3011
7085,3011,3113
7086,3011,2153
7087,3012,3012
7088,3012,3214
7089,3012,2854
7090,3013,3013
7091,3013,1883
7092,3013,2021
7093,3014,3014
7094,3014,1905
7095,3014,3119
7096,3015,3015
7097,3015,3138
7098,3015,1771
7099,3015,1817
7100,3016,3016
7101,3017,3017
7102,3017,7040
7103,3017,7033
7104,3017,3144
7105,3018,3018
7106,3018,2972
7107,3018,1973
7108,3018,1922
7109,3018,2885
7110,3019,3019
7111,3019,2851
7112,3019,2866
7113,3020,3020
7114,3020,1802
7115,3021,3021
7116,3021,3248
7117,3021,3055
7118,3022,3022
7119,3023,3023
7120,3023,1995
7121,3024,3024
7122,3024,2908
7123,3025,3025
7124,3025,3080
7125,3026,3026
7126,3026,2394
7127,3027,3027
7128,3028,3028
7129,3028,2904
7130,3029,3029
7131,3030,3030
7132,3031,3031
7133,3031,3230
7134,3031,1936
7135,3031,3107
7136,3032,3032
7137,3033,3033
7138,3033,1752
7139,3033,1909
7140,3033,2130
7141,3033,3132
7142,3034,3034
7143,3034,2119
7144,3034,2929
7145,3034,3065
7146,3035,3035
7147,3035,2923
7148,3036,3036
7149,3036,3041
7150,3036,2094
7151,3037,3037
7152,3038,3038
7153,3038,2459
7154,3039,3039
7155,3040,3040
7156,3040,1901
7157,3040,1998
7158,3040,2426
7159,3040,6725
7160,3041,3041
7161,3041,3036
7162,3041,2094
7163,3041,2935
7164,3042,3042
7165,3042,2965
7166,3042,2900
7167,3043,3043
7168,3043,2119
7169,3044,3044
7170,3044,2973
7171,3044,3000
7172,3044,3141
7173,3045,3045
7174,3046,3046
7175,3046,2857
7176,3046,3072
7177,3046,1755
7178,3047,3047
7179,3048,3048
7180,3049,3049
7181,3049,3132
7182,3049,2086
7183,3049,1770
7184,3050,3050
7185,3051,3051
7186,3052,3052
7187,3052,2715
7188,3052,3242
7189,3052,3309
7190,3053,3053
7191,3053,1895
7192,3053,2900
7193,3053,2038
7194,3054,3054
7195,3054,1836
7196,3054,2026
7197,3055,3055
7198,3055,3021
7199,3055,1764
7200,3055,1774
7201,3056,3056
7202,3056,2922
7203,3057,3057
7204,3057,2003
7205,3057,1987
7206,3058,3058
7207,3059,3059
7208,3060,3060
7209,3060,2046
7210,3061,3061
7211,3061,2103
7212,3062,3062
7213,3063,3063
7214,3063,1890
7215,3064,3064
7216,3064,1982
7217,3064,3070
7218,3065,3065
7219,3065,3034
7220,3065,3093
7221,3066,3066
7222,3067,3067
7223,3067,2210
7224,3068,3068
7225,3068,1850
7226,3068,2845
7227,3068,2163
7228,3068,1807
7229,3069,3069
7230,3069,6351
7231,3070,3070
7232,3070,2381
7233,3070,2921
7234,3070,3064
7235,3071,3071
7236,3071,3309
7237,3072,3072
7238,3072,3046
7239,3072,4063
7240,3073,3073
7241,3074,3074
7242,3074,7100
7243,3074,3281
7244,3074,2029
7245,3074,6890
7246,3075,3075
7247,3075,2918
7248,3075,2034
7249,3076,3076
7250,3076,1926
7251,3077,3077
7252,3077,1984
7253,3078,3078
7254,3078,1761
7255,3078,3154
7256,3079,3079
7257,3080,3080
7258,3080,3025
7259,3081,3081
7260,3081,7169
7261,3082,3082
7262,3083,3083
7263,3083,2769
7264,3083,3145
7265,3083,2141
7266,3084,3084
7267,3084,3030
7268,3085,3085
7269,3086,3086
7270,3087,3087
7271,3087,2172
7272,3087,5696
7273,3087,3317
7274,3088,3088
7275,3088,6088
7276,3088,6221
7277,3089,3089
7278,3089,6632
7279,3089,1862
7280,3090,3090
7281,3090,1907
7282,3090,772
7283,3090,1231
7284,3090,6107
7285,3091,3091
7286,3091,1862
7287,3092,3092
7288,3092,2975
7289,3093,3093
7290,3093,2886
7291,3093,2929
7292,3094,3094
7293,3094,1965
7294,3094,1906
7295,3094,1863
7296,3095,3095
7297,3095,3003
7298,3095,1815
7299,3096,3096
7300,3096,1851
7301,3097,3097
7302,3097,2649
7303,3097,2055
7304,3098,3098
7305,3098,3119
7306,3099,3099
7307,3100,3100
7308,3100,2389
7309,3101,3101
7310,3102,3102
7311,3102,3186
7312,3103,3103
7313,3103,2068
7314,3103,4493
7315,3104,3104
7316,3104,2869
7317,3104,2861
7318,3104,2852
7319,3105,3105
7320,3106,3106
7321,3106,3278
7322,3106,3091
7323,3106,1862
7324,3106,3243
7325,3107,3107
7326,3107,3164
7327,3107,1936
7328,3107,2096
7329,3107,3031
7330,3108,3108
7331,3109,3109
7332,3109,2199
7333,3110,3110
7334,3111,3111
7335,3111,2362
7336,3111,1786
7337,3112,3112
7338,3112,3201
7339,3112,2993
7340,3112,2995
7341,3113,3113
7342,3113,3011
7343,3114,3114
7344,3115,3115
7345,3115,3128
7346,3115,1989
7347,3116,3116
7348,3116,3210
7349,3116,3272
7350,3117,3117
7351,3117,2477
7352,3118,3118
7353,3118,2676
7354,3118,2839
7355,3119,3119
7356,3119,3098
7357,3119,3014
7358,3119,1971
7359,3120,3120
7360,3120,1486
7361,3120,211
7362,3121,3121
7363,3122,3122
7364,3122,2986
7365,3122,1862
7366,3122,1858
7367,3123,3123
7368,3124,3124
7369,3125,3125
7370,3126,3126
7371,3126,1780
7372,3127,3127
7373,3127,2346
7374,3127,1933
7375,3128,3128
7376,3128,3115
7377,3128,1989
7378,3128,2465
7379,3128,2895
7380,3129,3129
7381,3129,2525
7382,3130,3130
7383,3130,2994
7384,3131,3131
7385,3131,2667
7386,3131,3066
7387,3131,3203
7388,3132,3132
7389,3132,3049
7390,3132,1770
7391,3132,3033
7392,3133,3133
7393,3133,2076
7394,3134,3134
7395,3134,2934
7396,3135,3135
7397,3135,2332
7398,3135,1956
7399,3135,2345
7400,3136,3136
7401,3136,3096
7402,3137,3137
7403,3138,3138
7404,3138,3015
7405,3139,3139
7406,3139,2937
7407,3140,3140
7408,3141,3141
7409,3141,2596
7410,3141,3044
7411,3142,3142
7412,3142,6060
7413,3143,3143
7414,3143,2471
7415,3143,2053
7416,3143,6146
7417,3143,6909
7418,3144,3144
7419,3144,3017
7420,3145,3145
7421,3145,3236
7422,3145,3083
7423,3145,3168
7424,3145,3198
7425,3146,3146
7426,3147,3147
7427,3147,2911
7428,3148,3148
7429,3148,2904
7430,3149,3149
7431,3149,3004
7432,3149,2243
7433,3150,3150
7434,3151,3151
7435,3152,3152
7436,3152,2223
7437,3152,1965
7438,3153,3153
7439,3153,3232
7440,3153,2128
7441,3154,3154
7442,3154,3078
7443,3155,3155
7444,3155,4761
7445,3155,2349
7446,3155,2980
7447,3156,3156
7448,3156,3258
7449,3156,1872
7450,3156,1929
7451,3157,3157
7452,3157,3212
7453,3158,3158
7454,3158,2173
7455,3159,3159
7456,3160,3160
7457,3160,1782
7458,3160,1765
7459,3160,2000
7460,3161,3161
7461,3162,3162
7462,3162,2560
7463,3162,3238
7464,3162,2123
7465,3162,3168
7466,3163,3163
7467,3163,1971
7468,3164,3164
7469,3164,3107
7470,3164,2605
7471,3165,3165
7472,3166,3166
7473,3167,3167
7474,3168,3168
7475,3168,3145
7476,3168,2123
7477,3168,3162
7478,3169,3169
7479,3170,3170
7480,3170,6929
7481,3171,3171
7482,3171,2194
7483,3172,3172
7484,3173,3173
7485,3174,3174
7486,3174,2128
7487,3175,3175
7488,3175,2090
7489,3176,3176
7490,3176,7099
7491,3176,7140
7492,3176,1459
7493,3176,2027
7494,3177,3177
7495,3177,2578
7496,3178,3178
7497,3178,1750
7498,3179,3179
7499,3179,3393
7500,3179,1995
7501,3179,5795
7502,3180,3180
7503,3180,3235
7504,3180,2783
7505,3180,3293
7506,3181,3181
7507,3182,3182
7508,3182,2998
7509,3182,3019
7510,3183,3183
7511,3183,1779
7512,3183,1773
7513,3183,3237
7514,3184,3184
7515,3185,3185
7516,3185,3277
7517,3185,3225
7518,3186,3186
7519,3186,3233
7520,3186,2070
7521,3187,3187
7522,3187,2030
7523,3187,1843
7524,3188,3188
7525,3189,3189
7526,3189,1987
7527,3190,3190
7528,3191,3191
7529,3191,2078
7530,3191,2295
7531,3192,3192
7532,3193,3193
7533,3193,2048
7534,3193,2947
7535,3193,2589
7536,3194,3194
7537,3194,1941
7538,3194,1840
7539,3195,3195
7540,3196,3196
7541,3197,3197
7542,3197,2071
7543,3197,2474
7544,3197,2521
7545,3198,3198
7546,3198,1011
7547,3198,1459
7548,3198,3145
7549,3199,3199
7550,3200,3200
7551,3200,6414
7552,3200,3004
7553,3201,3201
7554,3201,3112
7555,3202,3202
7556,3202,2034
7557,3203,3203
7558,3204,3204
7559,3204,3099
7560,3204,3114
7561,3205,3205
